"","year","data","what","model_id","fmodel","qmodel","rmodel","stock"
"3343",2001,0.147732,"fbar",30,"fmodel3","qmodel1","rmodel1","stk04"
"3344",2002,0.15743125,"fbar",30,"fmodel3","qmodel1","rmodel1","stk04"
"3345",2003,0.16228925,"fbar",30,"fmodel3","qmodel1","rmodel1","stk04"
"3346",2004,0.16615325,"fbar",30,"fmodel3","qmodel1","rmodel1","stk04"
"3347",2005,0.1741105,"fbar",30,"fmodel3","qmodel1","rmodel1","stk04"
"3348",2006,0.18963225,"fbar",30,"fmodel3","qmodel1","rmodel1","stk04"
"3349",2007,0.21238075,"fbar",30,"fmodel3","qmodel1","rmodel1","stk04"
"3350",2008,0.236011,"fbar",30,"fmodel3","qmodel1","rmodel1","stk04"
"3351",2009,0.24818725,"fbar",30,"fmodel3","qmodel1","rmodel1","stk04"
"3352",2010,0.23746125,"fbar",30,"fmodel3","qmodel1","rmodel1","stk04"
"3353",2011,0.203968,"fbar",30,"fmodel3","qmodel1","rmodel1","stk04"
"3354",2012,0.16054325,"fbar",30,"fmodel3","qmodel1","rmodel1","stk04"
"3355",2013,0.1215785,"fbar",30,"fmodel3","qmodel1","rmodel1","stk04"
"3356",2014,0.094032875,"fbar",30,"fmodel3","qmodel1","rmodel1","stk04"
"3357",2015,0.077974625,"fbar",30,"fmodel3","qmodel1","rmodel1","stk04"
"3358",2016,0.070716525,"fbar",30,"fmodel3","qmodel1","rmodel1","stk04"
"3359",2017,0.0691787,"fbar",30,"fmodel3","qmodel1","rmodel1","stk04"
"3360",2018,0.070388725,"fbar",30,"fmodel3","qmodel1","rmodel1","stk04"
"3361",1963,173395.693000326,"ssb",31,"fmodel1","qmodel2","rmodel1","stk04"
"3362",1964,173104.751335634,"ssb",31,"fmodel1","qmodel2","rmodel1","stk04"
"3363",1965,177911.226669069,"ssb",31,"fmodel1","qmodel2","rmodel1","stk04"
"3364",1966,163430.403165299,"ssb",31,"fmodel1","qmodel2","rmodel1","stk04"
"3365",1967,119598.657030829,"ssb",31,"fmodel1","qmodel2","rmodel1","stk04"
"3366",1968,74761.3847152013,"ssb",31,"fmodel1","qmodel2","rmodel1","stk04"
"3367",1969,49669.9172242953,"ssb",31,"fmodel1","qmodel2","rmodel1","stk04"
"3368",1970,30128.0616030461,"ssb",31,"fmodel1","qmodel2","rmodel1","stk04"
"3369",1971,15468.8286430701,"ssb",31,"fmodel1","qmodel2","rmodel1","stk04"
"3370",1972,10196.897908926,"ssb",31,"fmodel1","qmodel2","rmodel1","stk04"
"3371",1973,8003.91097234474,"ssb",31,"fmodel1","qmodel2","rmodel1","stk04"
"3372",1974,11689.3306324863,"ssb",31,"fmodel1","qmodel2","rmodel1","stk04"
"3373",1975,20502.8702660542,"ssb",31,"fmodel1","qmodel2","rmodel1","stk04"
"3374",1976,30003.6685565824,"ssb",31,"fmodel1","qmodel2","rmodel1","stk04"
"3375",1977,45482.589527284,"ssb",31,"fmodel1","qmodel2","rmodel1","stk04"
"3376",1978,66792.7623629673,"ssb",31,"fmodel1","qmodel2","rmodel1","stk04"
"3377",1979,70715.8406536265,"ssb",31,"fmodel1","qmodel2","rmodel1","stk04"
"3378",1980,65970.0630310045,"ssb",31,"fmodel1","qmodel2","rmodel1","stk04"
"3379",1981,61459.9248724784,"ssb",31,"fmodel1","qmodel2","rmodel1","stk04"
"3380",1982,49813.5807134981,"ssb",31,"fmodel1","qmodel2","rmodel1","stk04"
"3381",1983,37024.062180025,"ssb",31,"fmodel1","qmodel2","rmodel1","stk04"
"3382",1984,26451.7919614159,"ssb",31,"fmodel1","qmodel2","rmodel1","stk04"
"3383",1985,21832.3224654405,"ssb",31,"fmodel1","qmodel2","rmodel1","stk04"
"3384",1986,22122.6397547611,"ssb",31,"fmodel1","qmodel2","rmodel1","stk04"
"3385",1987,22748.9620177553,"ssb",31,"fmodel1","qmodel2","rmodel1","stk04"
"3386",1988,24169.6052159292,"ssb",31,"fmodel1","qmodel2","rmodel1","stk04"
"3387",1989,22934.152456308,"ssb",31,"fmodel1","qmodel2","rmodel1","stk04"
"3388",1990,22714.039870284,"ssb",31,"fmodel1","qmodel2","rmodel1","stk04"
"3389",1991,17334.7366436496,"ssb",31,"fmodel1","qmodel2","rmodel1","stk04"
"3390",1992,13619.7181403438,"ssb",31,"fmodel1","qmodel2","rmodel1","stk04"
"3391",1993,13749.1840416924,"ssb",31,"fmodel1","qmodel2","rmodel1","stk04"
"3392",1994,18342.4726435193,"ssb",31,"fmodel1","qmodel2","rmodel1","stk04"
"3393",1995,23764.272536449,"ssb",31,"fmodel1","qmodel2","rmodel1","stk04"
"3394",1996,30020.7111767247,"ssb",31,"fmodel1","qmodel2","rmodel1","stk04"
"3395",1997,36969.4136097099,"ssb",31,"fmodel1","qmodel2","rmodel1","stk04"
"3396",1998,43833.7409444047,"ssb",31,"fmodel1","qmodel2","rmodel1","stk04"
"3397",1999,52504.7568423802,"ssb",31,"fmodel1","qmodel2","rmodel1","stk04"
"3398",2000,65101.6258046981,"ssb",31,"fmodel1","qmodel2","rmodel1","stk04"
"3399",2001,77323.2779860412,"ssb",31,"fmodel1","qmodel2","rmodel1","stk04"
"3400",2002,78616.446816413,"ssb",31,"fmodel1","qmodel2","rmodel1","stk04"
"3401",2003,77732.2152396089,"ssb",31,"fmodel1","qmodel2","rmodel1","stk04"
"3402",2004,63015.4153742622,"ssb",31,"fmodel1","qmodel2","rmodel1","stk04"
"3403",2005,57986.8230527869,"ssb",31,"fmodel1","qmodel2","rmodel1","stk04"
"3404",2006,75016.1448269895,"ssb",31,"fmodel1","qmodel2","rmodel1","stk04"
"3405",2007,70433.0702836039,"ssb",31,"fmodel1","qmodel2","rmodel1","stk04"
"3406",2008,55496.2089997893,"ssb",31,"fmodel1","qmodel2","rmodel1","stk04"
"3407",2009,39479.5278457886,"ssb",31,"fmodel1","qmodel2","rmodel1","stk04"
"3408",2010,25639.4180549892,"ssb",31,"fmodel1","qmodel2","rmodel1","stk04"
"3409",2011,17254.1055113833,"ssb",31,"fmodel1","qmodel2","rmodel1","stk04"
"3410",2012,16520.4660802394,"ssb",31,"fmodel1","qmodel2","rmodel1","stk04"
"3411",2013,25848.850653436,"ssb",31,"fmodel1","qmodel2","rmodel1","stk04"
"3412",2014,30524.4086476867,"ssb",31,"fmodel1","qmodel2","rmodel1","stk04"
"3413",2015,27341.6153013618,"ssb",31,"fmodel1","qmodel2","rmodel1","stk04"
"3414",2016,29323.023362617,"ssb",31,"fmodel1","qmodel2","rmodel1","stk04"
"3415",2017,25865.483031822,"ssb",31,"fmodel1","qmodel2","rmodel1","stk04"
"3416",2018,18304.3745988413,"ssb",31,"fmodel1","qmodel2","rmodel1","stk04"
"3417",1963,0.1916485,"fbar",31,"fmodel1","qmodel2","rmodel1","stk04"
"3418",1964,0.191346,"fbar",31,"fmodel1","qmodel2","rmodel1","stk04"
"3419",1965,0.2384435,"fbar",31,"fmodel1","qmodel2","rmodel1","stk04"
"3420",1966,0.36557475,"fbar",31,"fmodel1","qmodel2","rmodel1","stk04"
"3421",1967,0.53114875,"fbar",31,"fmodel1","qmodel2","rmodel1","stk04"
"3422",1968,0.61200025,"fbar",31,"fmodel1","qmodel2","rmodel1","stk04"
"3423",1969,0.641894,"fbar",31,"fmodel1","qmodel2","rmodel1","stk04"
"3424",1970,0.7543835,"fbar",31,"fmodel1","qmodel2","rmodel1","stk04"
"3425",1971,0.86684775,"fbar",31,"fmodel1","qmodel2","rmodel1","stk04"
"3426",1972,0.65458725,"fbar",31,"fmodel1","qmodel2","rmodel1","stk04"
"3427",1973,0.30091475,"fbar",31,"fmodel1","qmodel2","rmodel1","stk04"
"3428",1974,0.139203,"fbar",31,"fmodel1","qmodel2","rmodel1","stk04"
"3429",1975,0.11191075,"fbar",31,"fmodel1","qmodel2","rmodel1","stk04"
"3430",1976,0.14885275,"fbar",31,"fmodel1","qmodel2","rmodel1","stk04"
"3431",1977,0.200441,"fbar",31,"fmodel1","qmodel2","rmodel1","stk04"
"3432",1978,0.2149845,"fbar",31,"fmodel1","qmodel2","rmodel1","stk04"
"3433",1979,0.23051375,"fbar",31,"fmodel1","qmodel2","rmodel1","stk04"
"3434",1980,0.304449,"fbar",31,"fmodel1","qmodel2","rmodel1","stk04"
"3435",1981,0.420398,"fbar",31,"fmodel1","qmodel2","rmodel1","stk04"
"3436",1982,0.469967,"fbar",31,"fmodel1","qmodel2","rmodel1","stk04"
"3437",1983,0.43351425,"fbar",31,"fmodel1","qmodel2","rmodel1","stk04"
"3438",1984,0.390666,"fbar",31,"fmodel1","qmodel2","rmodel1","stk04"
"3439",1985,0.352816,"fbar",31,"fmodel1","qmodel2","rmodel1","stk04"
"3440",1986,0.3062695,"fbar",31,"fmodel1","qmodel2","rmodel1","stk04"
"3441",1987,0.2887225,"fbar",31,"fmodel1","qmodel2","rmodel1","stk04"
"3442",1988,0.34755525,"fbar",31,"fmodel1","qmodel2","rmodel1","stk04"
"3443",1989,0.4804565,"fbar",31,"fmodel1","qmodel2","rmodel1","stk04"
"3444",1990,0.56302975,"fbar",31,"fmodel1","qmodel2","rmodel1","stk04"
"3445",1991,0.49816475,"fbar",31,"fmodel1","qmodel2","rmodel1","stk04"
"3446",1992,0.39404125,"fbar",31,"fmodel1","qmodel2","rmodel1","stk04"
"3447",1993,0.32402475,"fbar",31,"fmodel1","qmodel2","rmodel1","stk04"
"3448",1994,0.2665575,"fbar",31,"fmodel1","qmodel2","rmodel1","stk04"
"3449",1995,0.210701,"fbar",31,"fmodel1","qmodel2","rmodel1","stk04"
"3450",1996,0.1752995,"fbar",31,"fmodel1","qmodel2","rmodel1","stk04"
"3451",1997,0.16251975,"fbar",31,"fmodel1","qmodel2","rmodel1","stk04"
"3452",1998,0.15403925,"fbar",31,"fmodel1","qmodel2","rmodel1","stk04"
"3453",1999,0.144134,"fbar",31,"fmodel1","qmodel2","rmodel1","stk04"
"3454",2000,0.154695,"fbar",31,"fmodel1","qmodel2","rmodel1","stk04"
"3455",2001,0.20920875,"fbar",31,"fmodel1","qmodel2","rmodel1","stk04"
"3456",2002,0.28868425,"fbar",31,"fmodel1","qmodel2","rmodel1","stk04"
"3457",2003,0.2992485,"fbar",31,"fmodel1","qmodel2","rmodel1","stk04"
"3458",2004,0.23579875,"fbar",31,"fmodel1","qmodel2","rmodel1","stk04"
"3459",2005,0.19781925,"fbar",31,"fmodel1","qmodel2","rmodel1","stk04"
"3460",2006,0.227526,"fbar",31,"fmodel1","qmodel2","rmodel1","stk04"
"3461",2007,0.3274885,"fbar",31,"fmodel1","qmodel2","rmodel1","stk04"
"3462",2008,0.44731075,"fbar",31,"fmodel1","qmodel2","rmodel1","stk04"
"3463",2009,0.47963325,"fbar",31,"fmodel1","qmodel2","rmodel1","stk04"
"3464",2010,0.398591,"fbar",31,"fmodel1","qmodel2","rmodel1","stk04"
"3465",2011,0.2915115,"fbar",31,"fmodel1","qmodel2","rmodel1","stk04"
"3466",2012,0.230234,"fbar",31,"fmodel1","qmodel2","rmodel1","stk04"
"3467",2013,0.22898,"fbar",31,"fmodel1","qmodel2","rmodel1","stk04"
"3468",2014,0.27735075,"fbar",31,"fmodel1","qmodel2","rmodel1","stk04"
"3469",2015,0.344181,"fbar",31,"fmodel1","qmodel2","rmodel1","stk04"
"3470",2016,0.3931695,"fbar",31,"fmodel1","qmodel2","rmodel1","stk04"
"3471",2017,0.4308855,"fbar",31,"fmodel1","qmodel2","rmodel1","stk04"
"3472",2018,0.4809475,"fbar",31,"fmodel1","qmodel2","rmodel1","stk04"
"3473",1963,151044.701612397,"ssb",32,"fmodel2","qmodel2","rmodel1","stk04"
"3474",1964,145852.733016487,"ssb",32,"fmodel2","qmodel2","rmodel1","stk04"
"3475",1965,139985.652984174,"ssb",32,"fmodel2","qmodel2","rmodel1","stk04"
"3476",1966,116820.716009772,"ssb",32,"fmodel2","qmodel2","rmodel1","stk04"
"3477",1967,82717.6538066619,"ssb",32,"fmodel2","qmodel2","rmodel1","stk04"
"3478",1968,58993.5292466409,"ssb",32,"fmodel2","qmodel2","rmodel1","stk04"
"3479",1969,45464.2719759811,"ssb",32,"fmodel2","qmodel2","rmodel1","stk04"
"3480",1970,33011.8059969673,"ssb",32,"fmodel2","qmodel2","rmodel1","stk04"
"3481",1971,20715.7002171366,"ssb",32,"fmodel2","qmodel2","rmodel1","stk04"
"3482",1972,12263.9577653457,"ssb",32,"fmodel2","qmodel2","rmodel1","stk04"
"3483",1973,9081.16702806095,"ssb",32,"fmodel2","qmodel2","rmodel1","stk04"
"3484",1974,12182.5572591962,"ssb",32,"fmodel2","qmodel2","rmodel1","stk04"
"3485",1975,18071.9346664037,"ssb",32,"fmodel2","qmodel2","rmodel1","stk04"
"3486",1976,22013.3845098753,"ssb",32,"fmodel2","qmodel2","rmodel1","stk04"
"3487",1977,34439.817295477,"ssb",32,"fmodel2","qmodel2","rmodel1","stk04"
"3488",1978,54646.6601232547,"ssb",32,"fmodel2","qmodel2","rmodel1","stk04"
"3489",1979,57056.1965119045,"ssb",32,"fmodel2","qmodel2","rmodel1","stk04"
"3490",1980,50417.8499982644,"ssb",32,"fmodel2","qmodel2","rmodel1","stk04"
"3491",1981,44887.954263204,"ssb",32,"fmodel2","qmodel2","rmodel1","stk04"
"3492",1982,36625.418240417,"ssb",32,"fmodel2","qmodel2","rmodel1","stk04"
"3493",1983,27235.3616320518,"ssb",32,"fmodel2","qmodel2","rmodel1","stk04"
"3494",1984,19034.5824934098,"ssb",32,"fmodel2","qmodel2","rmodel1","stk04"
"3495",1985,16255.2628679937,"ssb",32,"fmodel2","qmodel2","rmodel1","stk04"
"3496",1986,18016.1492362694,"ssb",32,"fmodel2","qmodel2","rmodel1","stk04"
"3497",1987,18964.3303898757,"ssb",32,"fmodel2","qmodel2","rmodel1","stk04"
"3498",1988,20146.9904969614,"ssb",32,"fmodel2","qmodel2","rmodel1","stk04"
"3499",1989,22630.7912218566,"ssb",32,"fmodel2","qmodel2","rmodel1","stk04"
"3500",1990,24294.8312540754,"ssb",32,"fmodel2","qmodel2","rmodel1","stk04"
"3501",1991,18859.328961251,"ssb",32,"fmodel2","qmodel2","rmodel1","stk04"
"3502",1992,12981.1386441571,"ssb",32,"fmodel2","qmodel2","rmodel1","stk04"
"3503",1993,11623.595532721,"ssb",32,"fmodel2","qmodel2","rmodel1","stk04"
"3504",1994,17279.247112397,"ssb",32,"fmodel2","qmodel2","rmodel1","stk04"
"3505",1995,23853.1105485342,"ssb",32,"fmodel2","qmodel2","rmodel1","stk04"
"3506",1996,29675.2055540583,"ssb",32,"fmodel2","qmodel2","rmodel1","stk04"
"3507",1997,34740.4829816229,"ssb",32,"fmodel2","qmodel2","rmodel1","stk04"
"3508",1998,39378.0517368926,"ssb",32,"fmodel2","qmodel2","rmodel1","stk04"
"3509",1999,44913.0712630734,"ssb",32,"fmodel2","qmodel2","rmodel1","stk04"
"3510",2000,53906.6370040192,"ssb",32,"fmodel2","qmodel2","rmodel1","stk04"
"3511",2001,61750.4171372074,"ssb",32,"fmodel2","qmodel2","rmodel1","stk04"
"3512",2002,64650.2560384002,"ssb",32,"fmodel2","qmodel2","rmodel1","stk04"
"3513",2003,65532.254352982,"ssb",32,"fmodel2","qmodel2","rmodel1","stk04"
"3514",2004,51508.3515499543,"ssb",32,"fmodel2","qmodel2","rmodel1","stk04"
"3515",2005,49064.3696991085,"ssb",32,"fmodel2","qmodel2","rmodel1","stk04"
"3516",2006,71182.1100973072,"ssb",32,"fmodel2","qmodel2","rmodel1","stk04"
"3517",2007,73922.502802179,"ssb",32,"fmodel2","qmodel2","rmodel1","stk04"
"3518",2008,63657.172595787,"ssb",32,"fmodel2","qmodel2","rmodel1","stk04"
"3519",2009,50824.0718682006,"ssb",32,"fmodel2","qmodel2","rmodel1","stk04"
"3520",2010,33666.516355727,"ssb",32,"fmodel2","qmodel2","rmodel1","stk04"
"3521",2011,19565.6197289416,"ssb",32,"fmodel2","qmodel2","rmodel1","stk04"
"3522",2012,16414.0824921717,"ssb",32,"fmodel2","qmodel2","rmodel1","stk04"
"3523",2013,26539.10579836,"ssb",32,"fmodel2","qmodel2","rmodel1","stk04"
"3524",2014,31560.0835378792,"ssb",32,"fmodel2","qmodel2","rmodel1","stk04"
"3525",2015,27345.6866802764,"ssb",32,"fmodel2","qmodel2","rmodel1","stk04"
"3526",2016,28578.870306228,"ssb",32,"fmodel2","qmodel2","rmodel1","stk04"
"3527",2017,23820.2135330515,"ssb",32,"fmodel2","qmodel2","rmodel1","stk04"
"3528",2018,16503.9954084883,"ssb",32,"fmodel2","qmodel2","rmodel1","stk04"
"3529",1963,0.253294,"fbar",32,"fmodel2","qmodel2","rmodel1","stk04"
"3530",1964,0.3593665,"fbar",32,"fmodel2","qmodel2","rmodel1","stk04"
"3531",1965,0.48995225,"fbar",32,"fmodel2","qmodel2","rmodel1","stk04"
"3532",1966,0.55103775,"fbar",32,"fmodel2","qmodel2","rmodel1","stk04"
"3533",1967,0.485872,"fbar",32,"fmodel2","qmodel2","rmodel1","stk04"
"3534",1968,0.4060075,"fbar",32,"fmodel2","qmodel2","rmodel1","stk04"
"3535",1969,0.38511375,"fbar",32,"fmodel2","qmodel2","rmodel1","stk04"
"3536",1970,0.45788275,"fbar",32,"fmodel2","qmodel2","rmodel1","stk04"
"3537",1971,0.5332905,"fbar",32,"fmodel2","qmodel2","rmodel1","stk04"
"3538",1972,0.38590625,"fbar",32,"fmodel2","qmodel2","rmodel1","stk04"
"3539",1973,0.20377875,"fbar",32,"fmodel2","qmodel2","rmodel1","stk04"
"3540",1974,0.158941775,"fbar",32,"fmodel2","qmodel2","rmodel1","stk04"
"3541",1975,0.149416125,"fbar",32,"fmodel2","qmodel2","rmodel1","stk04"
"3542",1976,0.148774075,"fbar",32,"fmodel2","qmodel2","rmodel1","stk04"
"3543",1977,0.21374075,"fbar",32,"fmodel2","qmodel2","rmodel1","stk04"
"3544",1978,0.3544675,"fbar",32,"fmodel2","qmodel2","rmodel1","stk04"
"3545",1979,0.46695425,"fbar",32,"fmodel2","qmodel2","rmodel1","stk04"
"3546",1980,0.52119425,"fbar",32,"fmodel2","qmodel2","rmodel1","stk04"
"3547",1981,0.53374275,"fbar",32,"fmodel2","qmodel2","rmodel1","stk04"
"3548",1982,0.5158765,"fbar",32,"fmodel2","qmodel2","rmodel1","stk04"
"3549",1983,0.48536975,"fbar",32,"fmodel2","qmodel2","rmodel1","stk04"
"3550",1984,0.45357325,"fbar",32,"fmodel2","qmodel2","rmodel1","stk04"
"3551",1985,0.434107,"fbar",32,"fmodel2","qmodel2","rmodel1","stk04"
"3552",1986,0.41720375,"fbar",32,"fmodel2","qmodel2","rmodel1","stk04"
"3553",1987,0.37853,"fbar",32,"fmodel2","qmodel2","rmodel1","stk04"
"3554",1988,0.3512555,"fbar",32,"fmodel2","qmodel2","rmodel1","stk04"
"3555",1989,0.37294725,"fbar",32,"fmodel2","qmodel2","rmodel1","stk04"
"3556",1990,0.4603235,"fbar",32,"fmodel2","qmodel2","rmodel1","stk04"
"3557",1991,0.57670925,"fbar",32,"fmodel2","qmodel2","rmodel1","stk04"
"3558",1992,0.62493725,"fbar",32,"fmodel2","qmodel2","rmodel1","stk04"
"3559",1993,0.526859,"fbar",32,"fmodel2","qmodel2","rmodel1","stk04"
"3560",1994,0.377743,"fbar",32,"fmodel2","qmodel2","rmodel1","stk04"
"3561",1995,0.2632435,"fbar",32,"fmodel2","qmodel2","rmodel1","stk04"
"3562",1996,0.1991255,"fbar",32,"fmodel2","qmodel2","rmodel1","stk04"
"3563",1997,0.17004475,"fbar",32,"fmodel2","qmodel2","rmodel1","stk04"
"3564",1998,0.16733625,"fbar",32,"fmodel2","qmodel2","rmodel1","stk04"
"3565",1999,0.190018,"fbar",32,"fmodel2","qmodel2","rmodel1","stk04"
"3566",2000,0.23480125,"fbar",32,"fmodel2","qmodel2","rmodel1","stk04"
"3567",2001,0.2870245,"fbar",32,"fmodel2","qmodel2","rmodel1","stk04"
"3568",2002,0.32718875,"fbar",32,"fmodel2","qmodel2","rmodel1","stk04"
"3569",2003,0.35598825,"fbar",32,"fmodel2","qmodel2","rmodel1","stk04"
"3570",2004,0.3798465,"fbar",32,"fmodel2","qmodel2","rmodel1","stk04"
"3571",2005,0.39958675,"fbar",32,"fmodel2","qmodel2","rmodel1","stk04"
"3572",2006,0.40248225,"fbar",32,"fmodel2","qmodel2","rmodel1","stk04"
"3573",2007,0.373284,"fbar",32,"fmodel2","qmodel2","rmodel1","stk04"
"3574",2008,0.33549125,"fbar",32,"fmodel2","qmodel2","rmodel1","stk04"
"3575",2009,0.3267555,"fbar",32,"fmodel2","qmodel2","rmodel1","stk04"
"3576",2010,0.3660965,"fbar",32,"fmodel2","qmodel2","rmodel1","stk04"
"3577",2011,0.4517785,"fbar",32,"fmodel2","qmodel2","rmodel1","stk04"
"3578",2012,0.56093575,"fbar",32,"fmodel2","qmodel2","rmodel1","stk04"
"3579",2013,0.63868275,"fbar",32,"fmodel2","qmodel2","rmodel1","stk04"
"3580",2014,0.67576375,"fbar",32,"fmodel2","qmodel2","rmodel1","stk04"
"3581",2015,0.6871285,"fbar",32,"fmodel2","qmodel2","rmodel1","stk04"
"3582",2016,0.676405,"fbar",32,"fmodel2","qmodel2","rmodel1","stk04"
"3583",2017,0.66771825,"fbar",32,"fmodel2","qmodel2","rmodel1","stk04"
"3584",2018,0.69842225,"fbar",32,"fmodel2","qmodel2","rmodel1","stk04"
"3585",1963,203872.067316231,"ssb",33,"fmodel3","qmodel2","rmodel1","stk04"
"3586",1964,201758.40231929,"ssb",33,"fmodel3","qmodel2","rmodel1","stk04"
"3587",1965,199147.388113797,"ssb",33,"fmodel3","qmodel2","rmodel1","stk04"
"3588",1966,175782.592604862,"ssb",33,"fmodel3","qmodel2","rmodel1","stk04"
"3589",1967,133768.583373886,"ssb",33,"fmodel3","qmodel2","rmodel1","stk04"
"3590",1968,93128.5534363853,"ssb",33,"fmodel3","qmodel2","rmodel1","stk04"
"3591",1969,63119.2710947359,"ssb",33,"fmodel3","qmodel2","rmodel1","stk04"
"3592",1970,35246.1222764215,"ssb",33,"fmodel3","qmodel2","rmodel1","stk04"
"3593",1971,17890.3710138718,"ssb",33,"fmodel3","qmodel2","rmodel1","stk04"
"3594",1972,10297.838529202,"ssb",33,"fmodel3","qmodel2","rmodel1","stk04"
"3595",1973,9173.6662607773,"ssb",33,"fmodel3","qmodel2","rmodel1","stk04"
"3596",1974,13454.0212886977,"ssb",33,"fmodel3","qmodel2","rmodel1","stk04"
"3597",1975,20225.7274579792,"ssb",33,"fmodel3","qmodel2","rmodel1","stk04"
"3598",1976,26897.7861198818,"ssb",33,"fmodel3","qmodel2","rmodel1","stk04"
"3599",1977,43142.3778179736,"ssb",33,"fmodel3","qmodel2","rmodel1","stk04"
"3600",1978,65027.3945380587,"ssb",33,"fmodel3","qmodel2","rmodel1","stk04"
"3601",1979,70758.8252256372,"ssb",33,"fmodel3","qmodel2","rmodel1","stk04"
"3602",1980,70788.2291427231,"ssb",33,"fmodel3","qmodel2","rmodel1","stk04"
"3603",1981,66670.7650121913,"ssb",33,"fmodel3","qmodel2","rmodel1","stk04"
"3604",1982,54347.976998986,"ssb",33,"fmodel3","qmodel2","rmodel1","stk04"
"3605",1983,40970.6162791955,"ssb",33,"fmodel3","qmodel2","rmodel1","stk04"
"3606",1984,30234.761742031,"ssb",33,"fmodel3","qmodel2","rmodel1","stk04"
"3607",1985,26738.0582819504,"ssb",33,"fmodel3","qmodel2","rmodel1","stk04"
"3608",1986,27314.37257231,"ssb",33,"fmodel3","qmodel2","rmodel1","stk04"
"3609",1987,29062.0232460499,"ssb",33,"fmodel3","qmodel2","rmodel1","stk04"
"3610",1988,29093.3051027069,"ssb",33,"fmodel3","qmodel2","rmodel1","stk04"
"3611",1989,29612.0233878629,"ssb",33,"fmodel3","qmodel2","rmodel1","stk04"
"3612",1990,29004.6750294138,"ssb",33,"fmodel3","qmodel2","rmodel1","stk04"
"3613",1991,22670.1418229712,"ssb",33,"fmodel3","qmodel2","rmodel1","stk04"
"3614",1992,18325.4263640992,"ssb",33,"fmodel3","qmodel2","rmodel1","stk04"
"3615",1993,18810.8690292261,"ssb",33,"fmodel3","qmodel2","rmodel1","stk04"
"3616",1994,25400.8118145803,"ssb",33,"fmodel3","qmodel2","rmodel1","stk04"
"3617",1995,31913.9540022367,"ssb",33,"fmodel3","qmodel2","rmodel1","stk04"
"3618",1996,40063.7570832506,"ssb",33,"fmodel3","qmodel2","rmodel1","stk04"
"3619",1997,49388.8378284588,"ssb",33,"fmodel3","qmodel2","rmodel1","stk04"
"3620",1998,59215.3630439674,"ssb",33,"fmodel3","qmodel2","rmodel1","stk04"
"3621",1999,69546.9955283927,"ssb",33,"fmodel3","qmodel2","rmodel1","stk04"
"3622",2000,83461.5419304216,"ssb",33,"fmodel3","qmodel2","rmodel1","stk04"
"3623",2001,92978.018275001,"ssb",33,"fmodel3","qmodel2","rmodel1","stk04"
"3624",2002,94899.3920496006,"ssb",33,"fmodel3","qmodel2","rmodel1","stk04"
"3625",2003,93960.9501171235,"ssb",33,"fmodel3","qmodel2","rmodel1","stk04"
"3626",2004,76324.6403188351,"ssb",33,"fmodel3","qmodel2","rmodel1","stk04"
"3627",2005,72529.4753199368,"ssb",33,"fmodel3","qmodel2","rmodel1","stk04"
"3628",2006,83620.938315177,"ssb",33,"fmodel3","qmodel2","rmodel1","stk04"
"3629",2007,72224.194627235,"ssb",33,"fmodel3","qmodel2","rmodel1","stk04"
"3630",2008,57608.4249776113,"ssb",33,"fmodel3","qmodel2","rmodel1","stk04"
"3631",2009,44667.1576347465,"ssb",33,"fmodel3","qmodel2","rmodel1","stk04"
"3632",2010,30615.4317687013,"ssb",33,"fmodel3","qmodel2","rmodel1","stk04"
"3633",2011,20418.2970187887,"ssb",33,"fmodel3","qmodel2","rmodel1","stk04"
"3634",2012,19152.3292843344,"ssb",33,"fmodel3","qmodel2","rmodel1","stk04"
"3635",2013,24155.4487359507,"ssb",33,"fmodel3","qmodel2","rmodel1","stk04"
"3636",2014,25057.0955744549,"ssb",33,"fmodel3","qmodel2","rmodel1","stk04"
"3637",2015,23095.670078635,"ssb",33,"fmodel3","qmodel2","rmodel1","stk04"
"3638",2016,25928.583932619,"ssb",33,"fmodel3","qmodel2","rmodel1","stk04"
"3639",2017,22320.0289013173,"ssb",33,"fmodel3","qmodel2","rmodel1","stk04"
"3640",2018,14893.2975125942,"ssb",33,"fmodel3","qmodel2","rmodel1","stk04"
"3641",1963,0.17612425,"fbar",33,"fmodel3","qmodel2","rmodel1","stk04"
"3642",1964,0.19036725,"fbar",33,"fmodel3","qmodel2","rmodel1","stk04"
"3643",1965,0.2142495,"fbar",33,"fmodel3","qmodel2","rmodel1","stk04"
"3644",1966,0.259794,"fbar",33,"fmodel3","qmodel2","rmodel1","stk04"
"3645",1967,0.34110175,"fbar",33,"fmodel3","qmodel2","rmodel1","stk04"
